Access	File ID	Object ID	File Name	ICGC Donor	Specimen ID	Specimen Type	Sample ID	Repository	Project	Study	Data Type	Experimental Strategy	Format	Size (bytes)
controlled	FI805799	3f44fe62-3e72-57e0-8f67-a4223477059a	mini-72cd34dc4c1e327474d7911dde1ea972.bam	DO51535	SP113854	Normal - blood derived	SA533673	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	2.561584E8
controlled	FI805743	7f08708e-379d-5c3d-a8bd-02dd5710aca3	mini-ad31b9520dfe86f7962a43c3f6fd285d.bam	DO51479	SP125719	Primary tumour - other	SA533649	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	3.55496467E8
controlled	FI805773	a6e14eb3-8d6d-5bc7-aea5-c131e637ff59	mini-ef3a1a598ebc0f97f4a6fd44db306d6c.bam	DO51525	SP113827	Normal - solid tissue	SA533581	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	2.63554665E8
controlled	FI35821	00fe33f0-06a8-5297-9712-d1f1ad79740a	c4409ff03ef47fa22dac0c74d5429f5d.bam	DO50382	SP110952	Normal - blood derived	SA528929	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	ESAD-UK	PCAWG			BAM	1.28799740124E11
controlled	FI21121	b8458d14-a2e3-5ec5-b128-078239795e3b	c48f15bb591573766036c305e63f49cb.bam	DO46340	SP101550	Normal - EBV immortalized	SA505414	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	OV-AU	PCAWG			BAM	1.17482997531E11
controlled	FI21158	e29e90cd-6a3d-5bb2-b91c-33e8c9aa0fa0	b76a2522eaf924b30972ccb8087ddf73.bam	DO50845	SP112276	Primary tumour - solid tissue	SA529869	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.26064686019E11
controlled	FI49833	50e08ffd-5089-5d9d-a60a-70d8e37451db	1a4c45ba2dd127f831bb11d39497b4cd.bam	DO52603	SP116490	Primary tumour - solid tissue	SA541944	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	BOCA-UK	PCAWG			BAM	1.51360463621E11
controlled	FI35578	3d6bac95-fb8a-58d5-9324-7f37788b93fe	960ca65339d685ffc1f4b13cf543b3ab.bam	DO48946	SP107466	Primary tumour - solid tissue	SA517277	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.24049518409E11
controlled	FI35425	8f96e1d0-8faa-52a0-93fd-3eff40a7e8a8	3d8c8636409d64cb35ce0ad36e75fc40.bam	DO52696	SP116724	Normal - blood derived	SA542131	EGA - Hinxton,Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.00222896431E11
controlled	FI35499	a91cef66-d61a-56b8-aedf-2929cc85a1e3	2091598e1b73ad759444a9a05a662cdc.bam	DO1018	SP2171	Normal - blood derived	SA6231	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	BRCA-UK	PCAWG			BAM	1.60592055572E11
controlled	FI35480	f28cb778-14f1-5064-8641-df9a341d56b6	8416f331a680366c1a0ddcb819d7c7cc.bam	DO32980	SP70106	Primary tumour - solid tissue	SA409294	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	8.2935553829E10
controlled	FI804399	18db3b4f-96ae-5b73-ac64-3125b695124c	mini-41495b5561fb524ca929cdffb5d77d95.bam	DO217962	SP118268	Normal - blood derived	SA544497	Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	4.02819948E8
controlled	FI804369	8a364bc0-e7c8-5ec0-ace0-1e176c020bc7	mini-e0daa95d9782909fd4805f519c4164c4.bam	DO218457	SP117676	Primary tumour - solid tissue	SA543622	Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	1.24481026E8
controlled	FI804317	873758d4-b474-5a6c-ad18-dcd6315c3403	mini-08c90bc547856d0718b6dbf50ace69d7.bam	DO217844	SP117011	Primary tumour - solid tissue	SA542525	Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	5.91797859E8
controlled	FI22172	afa28bb0-b82a-5574-ae07-766924072534	77822df63c46b2c58e35a388c59e6a1a.bam	DO35892	SP79514	Normal - blood derived	SA413972	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	8.6977385936E10
controlled	FI12176	82bd86ee-e10d-5d4d-bf73-9a5db24d1a17	dd3dd14d0bb8dfe87c55fc043be611d3.bam	DO46765	SP102551	Normal - solid tissue	SA506649	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	PAEN-AU	PCAWG			BAM	4.3910806105E10
controlled	FI51715	3f9f49d0-019a-5f48-b7e1-d285b2e434fa	190bf230ed6b1eff247a9a19297861f8.bam	DO218796	SP119148	Normal - tissue adjacent to primary	SA545412	EGA - Hinxton,Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	2.04863290627E11
controlled	FI2223	c6338f6b-2b58-5fdc-9c9d-95604c4f084e	73f825482719b1f8069820746de863ef.bam	DO52569	SP116394	Normal - solid tissue	SA541955	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	1.11976936941E11
controlled	FI2297	c0ab4758-6c88-5339-8afa-8a357bad8009	2cad4ccfc32c259f8b4a692191aed827.bam	DO48557	SP106764	Normal - blood derived	SA514956	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	PAEN-AU	PCAWG			BAM	8.6244794512E10
controlled	FI2260	bc53f9a0-1543-54a2-8c2f-29f3093b72db	88c7b6f759ea708f8e553a943db2da6e.bam	DO35573	SP78718	Primary tumour - solid tissue	SA413508	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	9.1726694469E10
controlled	FI12060	be0e14a9-cdfd-5adf-89a9-4a0caede60bd	d8bfea9e26699c2280aa8fd6b8cf4040.bam	DO45071	SP111866	Normal - blood derived	SA529554	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	LINC-JP	PCAWG			BAM	3.54610382222E11
controlled	FI51507	707a964c-d141-54a9-9d14-52b5098e09da	a40940436248bbeea448bc3e1b4863d7.bam	DO48936	SP107510	Normal - blood derived	SA517319	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.13423598342E11
controlled	FI51002	8b95b865-7995-54ae-8926-00b4dfddfbf8	670a86c57dc13f63d281b285e4b75b4d.bam	DO50399	SP110978	Normal - blood derived	SA528781	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	ESAD-UK	PCAWG			BAM	1.11415005421E11
controlled	FI809187	1c77f77e-9549-5aa6-942a-890ad4f8b42c	mini-edd715fdbcb0778b9895a816517bcaaf.bam	DO52665	SP116726	Primary tumour - lymph node	SA542160	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	2.22325574E8
controlled	FI809165	b0d2944f-0891-5396-b9fb-454c49ba8275	mini-d208eb198d5961b17d09e831fafebbea.bam	DO27855	SP59454	Normal - blood derived	SA321116	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	2.21979355E8
controlled	FI809179	f846dfe1-83fe-5008-8658-80c69a2effd7	mini-c9eac57c275d00cb6b3b19bb6a6c33c2.bam	DO52696	SP116725	Primary tumour - blood derived (bone marrow)	SA542132	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	9.2954549E7
controlled	FI809133	afad084e-46be-5c8c-9c00-afdb41fd7711	mini-31baacd4108eb323be097e33b65240c6.bam	DO27781	SP59306	Normal - blood derived	SA320876	Collaboratory - Toronto	MALY-DE	PCAWG			BAM	1.59342293E8
controlled	FI809089	05b961ba-c85a-5362-860d-000c70f3b4bc	mini-27fa9ed7f5ab0870a4684783c099aa0e.bam	DO220849	SP124291	Metastatic tumour - metastasis local to lymph node	SA557328	AWS - Virginia,Collaboratory - Toronto	MELA-AU	PCAWG			BAM	3.31195272E8
controlled	FI809979	ee93d4a0-643e-552e-9a78-7ced315b83db	mini-ce23abb543ec6d7c48193487994c32e0.bam	DO1016	SP2187	Normal - blood derived	SA6273	AWS - Virginia,Collaboratory - Toronto	BRCA-UK	PCAWG			BAM	1.78110158E8
controlled	FI809917	4be244b0-4c4c-5ac9-aaad-a4bc4e66bdb8	mini-f7eca1cf97c06c079f6899ad64fc59c2.bam	DO35575	SP78743	Normal - blood derived	SA413608	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	9.7345762E7
controlled	FI809931	95df554b-1576-59c4-ae4c-978ffb799ba5	mini-71ca5844858d2b3d43823695f94dad22.bam	DO35624	SP107397	Normal - blood derived	SA517404	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	1.00523802E8
controlled	FI809819	8bb0f119-2a84-5096-8451-eadc98ccf10b	mini-c610fe1c94e64add28eb6ac325f0509e.bam	DO51497	SP125712	Primary tumour - other	SA533764	AWS - Virginia,Collaboratory - Toronto	PACA-CA	PCAWG			BAM	5.23767988E8
controlled	FI809855	cea68fbb-3168-5fe6-8c37-5f33c986a5dc	mini-ec451a19c90c0c88a578ca4a1d43dc36.bam	DO35757	SP107426	Normal - blood derived	SA517436	Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	7.4883307E7
controlled	FI1968	08d887b7-d242-54f0-88a5-2d3fb9222cda	3c61eb4c73a5b5710d6025bf01d25b58.bam	DO52743	SP116850	Normal - blood derived	SA542243	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	CMDI-UK	PCAWG			BAM	1.22482224713E11
controlled	FI809767	50df44b9-f3da-5f7b-8eb9-45db944cc3e9	mini-9f8f6f03df6d100c90a761164800a42c.bam	DO52604	SP116493	Primary tumour - solid tissue	SA541986	AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	2.09820136E8
controlled	FI809777	01e56106-50fb-58af-a883-112dccf20c4d	mini-c0167ca0464d50855f228fa0165d4fef.bam	DO50416	SP111134	Normal - blood derived	SA528977	Collaboratory - Toronto,AWS - Virginia	PRAD-UK	PCAWG			BAM	1.2815578E8
controlled	FI809701	d871faed-4e81-5e7b-8fc8-adeb6b72ca71	mini-2331e9fcec83143d126b89938f911397.bam	DO51135	SP112956	Normal - blood derived	SA530607	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	4.83956519E8
controlled	FI809735	f96a480f-7451-5f49-99c3-0445ec20c769	mini-904daae70c72674cf7bc5c1ad7c70220.bam	DO52613	SP116518	Primary tumour - solid tissue	SA541880	AWS - Virginia,Collaboratory - Toronto	BOCA-UK	PCAWG			BAM	4.12659796E8
controlled	FI809665	5f349989-7fc8-589d-acdd-3925cb702534	mini-20647c7d69021a14284ed18848daca2a.bam	DO51073	SP112832	Normal - blood derived	SA530504	Collaboratory - Toronto,AWS - Virginia	PRAD-CA	PCAWG			BAM	4.41300256E8
controlled	FI809621	2ea4ccbe-920c-5a9b-b456-36179a89c079	mini-ce58f6f643557c144d02b720d56c4547.bam	DO46793	SP102632	Normal - blood derived	SA506748	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	1.8962318E8
controlled	FI809631	1fa82195-35f8-5b69-9595-310fa9e4c54f	mini-80e21890a0568b16e88b24f84810d74a.bam	DO51066	SP112819	Primary tumour - solid tissue	SA530475	Collaboratory - Toronto,AWS - Virginia	PRAD-CA	PCAWG			BAM	4.969456379E9
controlled	FI809603	66a6596d-f625-551f-9c09-cb8531969b67	mini-3e208d5466847d11f043981815a70790.bam	DO46792	SP102630	Primary tumour - solid tissue	SA506746	AWS - Virginia,Collaboratory - Toronto	PRAD-CA	PCAWG			BAM	5.84400039E8
controlled	FI809551	3e0d96ed-3d38-598f-83c2-7a2ee76e2150	mini-84e9d222d5b28a90b27643850e6eb513.bam	DO220906	SP124447	Metastatic tumour - metastasis to distant location	SA557529	AWS - Virginia,Collaboratory - Toronto	MELA-AU	PCAWG			BAM	1.2923083415E10
controlled	FI11398	ce6b319c-d9a9-52cb-886a-d82226cba4e9	d03b8b2f7505cd583a8122594d6692ee.bam	DO217987	SP118315	Normal - blood derived	SA544547	EGA - Hinxton,Collaboratory - Toronto	BRCA-EU	PCAWG			BAM	9.7780409951E10
controlled	FI809573	81323af7-13f3-545a-9e8c-2c5ef0a0c5cb	mini-ab6c6b1f111287223d9e4f036ad37f28.bam	DO46591	SP102138	Normal - blood derived	SA505836	AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	1.367091825E9
controlled	FI809509	59b44263-ea99-5365-b881-a985233fbc69	mini-84a84935ec3b9bb90f33168d7df1fdba.bam	DO220904	SP124650	Normal - blood derived	SA557396	Collaboratory - Toronto,AWS - Virginia	MELA-AU	PCAWG			BAM	3.60121683E8
controlled	FI809437	b2cd26c1-cb24-5aa0-9f7e-67cf13525e5c	mini-2bc154af2350c0c190b3f172cfae79d2.bam	DO46561	SP102069	Normal - blood derived	SA505722	AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	1.95569668E8
controlled	FI809441	4a3c4ab3-da95-5701-8efd-58cd381ba673	mini-bdffd6d437c23236adcac4a4655de492.bam	DO46568	SP102089	Normal - blood derived	SA505748	AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	2.77041607E8
controlled	FI11287	612083d9-ee7e-5d49-a07f-ef23df13dd47	4d011f2fa0307fa0fe3234374b309044.bam	DO48939	SP107459	Primary tumour - solid tissue	SA517271	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	1.23891419462E11
controlled	FI809409	756fb76c-0bdf-56a0-b0fa-a4a2f6604928	mini-8850cd29bfa64ea6a624739e7c93a1b4.bam	DO46503	SP101931	Recurrent tumour - other	SA505545	Collaboratory - Toronto,AWS - Virginia	OV-AU	PCAWG			BAM	5.18839432E8
controlled	FI11625	e728db4e-3542-5bc5-9746-c244ba119723	27515f9d1eea6082f112e6e48bf4471d.bam	DO220857	SP124319	Metastatic tumour - metastasis local to lymph node	SA557353	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	MELA-AU	PCAWG			BAM	1.26494045949E11
controlled	FI809345	e01e6a53-e925-54a4-ab03-f489a1b4c948	mini-27bf288e124079dc304f9fc72ebc7362.bam	DO46346	SP101566	Normal - blood derived	SA505471	Collaboratory - Toronto,AWS - Virginia	OV-AU	PCAWG			BAM	2.77047457E8
controlled	FI809351	f0dd4440-0456-5963-8387-21d14c5f01ad	mini-c08c8fa7d4d8e17218fc3ed276d9df85.bam	DO46352	SP101576	Primary tumour - solid tissue	SA505503	Collaboratory - Toronto,AWS - Virginia	OV-AU	PCAWG			BAM	4.06638857E8
controlled	FI809359	b9cfa998-7170-5504-a7d5-a5bd21232bea	mini-4fe81b7a28e220674b33cc01ec2ee3f2.bam	DO46368	SP101610	Primary tumour - solid tissue	SA505613	AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	2.6734788E8
controlled	FI809363	fd81d746-7b3f-5030-9d4a-1602988fceed	mini-542b0f59086ee2907fa513c801c65f50.bam	DO46362	SP101596	Primary tumour - solid tissue	SA505563	AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	2.95749041E8
controlled	FI809301	a26d7fec-27d7-5558-9ae7-29acd091b771	mini-d9bb9f9098901e96b3febf8ab1b36d06.bam	DO220873	SP124555	Normal - blood derived	SA557274	AWS - Virginia,Collaboratory - Toronto	MELA-AU	PCAWG			BAM	1.284644184E9
controlled	FI809337	78557d3e-5a4c-5163-b932-7d5b894640a5	mini-581b5d4a62deb1fd58ca3aee34d8fe2e.bam	DO46344	SP101562	Normal - blood derived	SA505456	AWS - Virginia,Collaboratory - Toronto	OV-AU	PCAWG			BAM	1.59471976E8
controlled	FI1632	0a993a67-1c57-5cd8-a26e-c43bc2d616c0	08579cbf766d4618ca1f9965bc43f56c.bam	DO48703	SP107049	Normal - blood derived	SA515304	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	LIRI-JP	PCAWG			BAM	1.06429087267E11
controlled	FI809261	fa09c882-84f5-5290-b78f-e068bd2f13f3	mini-55138d8f378ff11bc929ffbf61a2cc89.bam	DO218031	SP135332	Normal - tissue adjacent to primary	SA544580	Collaboratory - Toronto	GACA-CN	PCAWG			BAM	1.52253824E8
controlled	FI809267	3fca48e5-1887-5488-8f9a-64b778206828	mini-57c3bf61e7bcac81351bbb51a4fc8e3b.bam	DO218443	SP135393	Primary tumour - solid tissue	SA543594	Collaboratory - Toronto	GACA-CN	PCAWG			BAM	2.10732751E8
controlled	FI809213	e9eff6b5-440c-58e6-bbf2-a8659709333f	mini-0f544cf5211b5768162adc2e3f435703.bam	DO218282	SP135211	Normal - tissue adjacent to primary	SA544848	Collaboratory - Toronto	GACA-CN	PCAWG			BAM	1.76168604E8
controlled	FI25500	9a95ae99-1b82-5b70-9a54-2dad369517cb	6549d2179bc314cd73df6cfb60dffc2c.bam	DO45259	SP99239	Normal - blood derived	SA501524	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	LIRI-JP	PCAWG			BAM	9.9404449967E10
controlled	FI50402	3b5ee9fb-cf66-5e9d-a4d7-0ec7606bc182	dcb2c53dc9628e6fcdc76bb5aa754d48.bam	DO48577	SP106825	Primary tumour - solid tissue	SA514936	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	PRAD-UK	PCAWG			BAM	1.92031455393E11
controlled	FI3707	28fb49db-15df-52fe-9ca8-a45e6249bb2d	fbb433fd56a49d069b7b0ca27424de3d.bam	DO35547	SP78668	Primary tumour - solid tissue	SA413306	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	1.85877733768E11
controlled	FI3533	822f3447-324a-5a08-8776-48b4a77775a7	994d9efd881375a186371a45655bb2ce.bam	DO34793	SP76883	Normal - solid tissue	SA411753	Collaboratory - Toronto,AWS - Virginia,EGA - Hinxton	PACA-AU	PCAWG			BAM	5.3614014754E10
controlled	FI50307	1cb9a3f5-2e69-532c-8b43-e3282152f9d1	45f14ecc7fbeecd5f0b200502403b2d8.bam	DO52540	SP116335	Primary tumour - solid tissue	SA541816	AWS - Virginia,Collaboratory - Toronto,EGA - Hinxton	BRCA-UK	PCAWG			BAM	1.56829154323E11
controlled	FI808987	2dcf518e-f83a-5b49-8482-32e0de55dd96	mini-2c0180436ed4e6909018a722255feb2d.bam	DO50398	SP111043	Primary tumour - solid tissue	SA528864	AWS - Virginia,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	1.509432358E9
controlled	FI50384	54cf8eff-9a8a-5eef-973e-f4e0722766e5	f5bb47dc0710fd7be97e9efc005dfc06.bam	DO48577	SP106830	Normal - blood derived	SA514944	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	PRAD-UK	PCAWG			BAM	9.3058991417E10
controlled	FI808913	ff484c47-be99-5c06-b585-16f59a7e2dcd	mini-513bbeece195b52f92097da6e8b83439.bam	DO50309	SP110846	Primary tumour - solid tissue	SA528786	AWS - Virginia,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	3.76883202E8
controlled	FI25254	801dcc66-92e6-5575-a2a5-d478e5bf6773	b50d59c22701e98ed39d4c778b5fa12d.bam	DO32960	SP70046	Primary tumour - solid tissue	SA409179	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	2.62305687188E11
controlled	FI808883	39accc79-ab20-5d03-ae80-6daa37ba9110	mini-5ec441045ceb71e3c6ae032c22f986df.bam	DO50451	SP111035	Primary tumour - solid tissue	SA528853	Collaboratory - Toronto,AWS - Virginia	ESAD-UK	PCAWG			BAM	7.09357369E8
controlled	FI808889	0f4fee8c-5fce-55c2-abc8-9452fd50982f	mini-c614e7eeadb59ac88c51de2f91221148.bam	DO50345	SP111011	Primary tumour - solid tissue	SA528823	AWS - Virginia,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	8.37598155E8
controlled	FI808847	828f0bf5-de02-543a-9313-ae5f7c1a2548	mini-fee8422013f0fcaed92612dd9be52c6a.bam	DO10858	SP23502	Primary tumour - solid tissue	SA130963	AWS - Virginia,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	1.33233299E9
controlled	FI50270	5c81549a-bcfc-506a-94b7-0828ae7ea311	c4373dd15532078ebd6a852d7adf19ef.bam	DO220824	SP124200	Normal - blood derived	SA557037	Collaboratory - Toronto,EGA - Hinxton	BRCA-EU	PCAWG			BAM	1.52186312421E11
controlled	FI808801	aaf7a22c-0457-5dfa-967c-e153cd0bf00d	mini-d6250862d02f9a7edf281102cdccf83c.bam	DO50444	SP111170	Primary tumour - solid tissue	SA528999	AWS - Virginia,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	7.75897048E8
controlled	FI25216	fc72b365-7341-5b7a-80c1-5b7266edfcb8	9e1f7da61211bd121ac61b132c992adb.bam	DO52699	SP116730	Primary tumour - blood derived (peripheral blood)	SA542165	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	CLLE-ES	PCAWG			BAM	9.6560957298E10
controlled	FI39232	68cc7f80-80cb-5bc0-a380-3decaf653c06	a1aa06e86d44428b16ed0919c65e8c0f.bam	DO35627	SP78824	Primary tumour - solid tissue	SA413930	EGA - Hinxton,Collaboratory - Toronto	PBCA-DE	PCAWG			BAM	9.0760052815E10
controlled	FI39287	33233b04-a515-5c84-81a6-332ad66b0c39	320f5d787ed26d70a1b29ce009d05666.bam	DO27813	SP59372	Primary tumour - lymph node	SA320974	Collaboratory - Toronto,EGA - Hinxton	MALY-DE	PCAWG			BAM	1.17611808469E11
controlled	FI39176	ffe46159-7407-5595-8b49-add059e48416	f5f6e24283b685309c1f14d5d7a08952.bam	DO35845	SP79148	Primary tumour - solid tissue	SA413518	Collaboratory - Toronto,EGA - Hinxton	PBCA-DE	PCAWG			BAM	8.5189854326E10
controlled	FI39098	bb3bfefc-ef3f-5879-bc0b-9a155660663c	b3bc2e9b689c6bd89029a1444e4c8251.bam	DO46336	SP101540	Primary tumour - solid tissue	SA505379	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	OV-AU	PCAWG			BAM	1.50338617185E11
controlled	FI10915	0a84c77a-510c-5d5e-904b-723464025c76	6a40a6df68474d9357bacc988ea3e30e.bam	DO52739	SP116833	Normal - blood derived	SA542231	Collaboratory - Toronto,EGA - Hinxton,AWS - Virginia	CMDI-UK	PCAWG			BAM	1.2912710321E11
controlled	FI808771	14efcfda-958e-5375-ba17-29bfe09d9c28	mini-92fbec94284807bf60fc0dd9ca45c4d1.bam	DO50437	SP110910	Normal - blood derived	SA528869	AWS - Virginia,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	4.0477911E8
controlled	FI808797	0d12c811-34ca-5ea1-9012-78c0d7f893d5	mini-d7f0d01e30c08ad5a53b08ad3f9891c6.bam	DO50357	SP111096	Primary tumour - solid tissue	SA528926	AWS - Virginia,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	4.59771714E8
controlled	FI808709	ae997a7e-eabe-5ce8-8384-ff64f0be366c	mini-4b169b10b55df1e433f1b012c3412465.bam	DO50341	SP110891	Normal - blood derived	SA528844	AWS - Virginia,Collaboratory - Toronto	ESAD-UK	PCAWG			BAM	4.64966644E8
controlled	FI808721	d96a4220-a05f-53c4-9184-7579b80e3935	mini-c7dab3eff8d9e171b259e5a28e11b3a1.bam	DO34448	SP75402	Normal - solid tissue	SA410270	Collaboratory - Toronto,AWS - Virginia	PACA-AU	PCAWG			BAM	3.5435311E8
controlled	FI808605	0e7e1159-c6ad-51f4-bff0-688aace0b488	mini-41e002bf64ee608a5ccbb932243f13cf.bam	DO34432	SP75210	Normal - solid tissue	SA410082	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	1.34123026E8
controlled	FI10320	710fc9ab-510d-5154-aa33-1b6991568627	6a139de3603ceb8c7389bb7b02dfe1ad.bam	DO46929	SP103061	Normal - blood derived	SA507433	EGA - Hinxton,AWS - Virginia,Collaboratory - Toronto	RECA-EU	PCAWG			BAM	1.42843980369E11
controlled	FI24968	3486067f-dc05-57a4-846a-f282dc61c7bb	9be3fca358d0ef4fa7c5d7ca842cfd95.bam	DO49204	SP108123	Primary tumour - solid tissue	SA518850	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	1.36860474713E11
controlled	FI24985	8c523ca6-98d6-51ae-bf3c-c184ed0af2bc	8842de91d4f85dd637e742f75c8a7f1b.bam	DO34736	SP76691	Normal - solid tissue	SA411561	AWS - Virginia,EGA - Hinxton,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	6.9287610892E10
controlled	FI808593	62e227e6-790d-52e0-8eab-fa0a12a85236	mini-7e80c3544c8a6cc3e2551387fa5fa537.bam	DO33152	SP70780	Primary tumour - solid tissue	SA410223	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	2.85069576E8
controlled	FI808537	47330f2f-c93d-5386-81e4-fd23d4cf1639	mini-0ba71a24c1f47034ae615fb72db96d74.bam	DO33184	SP70860	Primary tumour - solid tissue	SA410303	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	5.54060552E8
controlled	FI808547	b4632ce1-86d8-53e0-b935-ac10778b70d4	mini-b5ee46dafb64fa1ecda4810308b46b75.bam	DO34696	SP76531	Normal - solid tissue	SA411405	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	1.89942716E8
controlled	FI808545	6ff01ea6-1d03-547a-bb2b-d3537c5275e5	mini-b50d59c22701e98ed39d4c778b5fa12d.bam	DO32960	SP70046	Primary tumour - solid tissue	SA409179	Collaboratory - Toronto,AWS - Virginia	PACA-AU	PCAWG			BAM	3.44570286E8
controlled	FI808507	0af7a11b-f6ae-5dc4-8999-febfbb87fbc2	mini-733c7cb1b1323713c2d871f74b7f583a.bam	DO34264	SP74113	Normal - blood derived	SA408978	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	1.91112067E8
controlled	FI808521	631e68ba-177a-57db-a9e2-e7bbe4f65e7c	mini-f98840f5a9d4840ba04417f7d9ff8ea9.bam	DO34288	SP74865	Normal - solid tissue	SA409734	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	1.5025768E8
controlled	FI808441	c5f14dc6-d09d-5486-99ec-7eeed36e09d2	mini-2446a534be603664cccd374ee3fb7040.bam	DO52735	SP116814	Normal - blood derived	SA542319	AWS - Virginia,Collaboratory - Toronto	CMDI-UK	PCAWG			BAM	2.025857375E9
controlled	FI808407	f3d186b8-929b-54f2-b9d3-48c90a17c7f1	mini-b53efbcedc932b77e2d6a45c523c6b95.bam	DO52733	SP116804	Primary tumour - blood derived (peripheral blood)	SA542312	AWS - Virginia,Collaboratory - Toronto	CMDI-UK	PCAWG			BAM	2.80907078E8
controlled	FI808331	a0909288-bf00-5856-abe5-9406b212cd7a	mini-217b750957c5894860058faeb0816b31.bam	DO32984	SP70134	Normal - solid tissue	SA409350	AWS - Virginia,Collaboratory - Toronto	PACA-AU	PCAWG			BAM	2.25352754E8
controlled	FI808291	df9f17b2-15e0-5c29-a0c8-c43fa647ce77	mini-b062ec4e85c3bdf632c206ad68c7f86f.bam	DO52747	SP116866	Primary tumour - blood derived (peripheral blood)	SA542254	Collaboratory - Toronto,AWS - Virginia	CMDI-UK	PCAWG			BAM	3.50118662E8
controlled	FI808297	2cc8cc49-83aa-5137-8ad1-d8d4c914f67f	mini-74f6eb45200bc8b467665f769f890db7.bam	DO52762	SP116920	Primary tumour - blood derived (peripheral blood)	SA542290	AWS - Virginia,Collaboratory - Toronto	CMDI-UK	PCAWG			BAM	4.86233046E8
